id,own,competing2,competing3,borrowertype,accepted,default,profit
73937,.1061634,.13249999,.14914745,2,1,0,1061.634
73938,.088865072,.1225,.1302651,2,1,0,888.6507
73939,.16636252,,.12522663,2,0,0,
73940,.11633108,.2175,.1221846,3,0,1,
73941,.15988611,,.1389077,1,0,0,
73942,.0765884,.125,.13169931,2,1,0,765.88397
73943,.23217109,.20999999,.23313624,2,0,0,
73944,.11591607,.1275,.12851924,2,0,0,
73945,.18095127,.083911359,,2,0,1,
73946,.09980385,.145,.11613903,1,1,0,998.03851
73947,.21705472,.1175,.17505641,2,0,0,
73948,.35692456,,,2,1,0,3569.2456
73949,.12323137,,.26017469,3,1,0,1232.3137
73950,.22677837,.14208511,.18894821,3,0,0,
73951,.042273477,.085000001,.14633615,1,1,0,422.73477
73952,.23998065,.19880906,,3,0,0,
73953,.14461529,.15885644,.20239377,2,0,0,
73954,.062182333,.18146375,.12489782,3,1,0,621.8233
73955,.66977811,,,1,1,0,6697.7813
73956,.064245172,.08685381,.12328883,1,1,0,642.45172
73957,.016791707,.01959,.00094095001,3,0,0,
73958,.13522829,.1275,,3,0,0,
73959,.10757399,.175,.1214456,3,0,0,
73960,.25845805,.19029208,.17480005,2,0,1,
73961,.018431138,.025,.092582032,1,1,0,184.31139
73962,.11533932,.1125,.13075139,1,1,0,1153.3932
73963,.16735175,.25749999,.15825261,1,1,0,1673.5176
73964,.30488479,,.14135055,3,0,0,
73965,.05911988,.125,.037545063,2,0,0,
73966,.131054,.15000001,.15842277,2,0,0,
73967,.12492327,.205,.42984521,1,1,0,1249.2327
73968,.16826957,.30000001,.18502642,3,0,0,
73969,.24519597,,,2,1,0,2451.9597
73970,.019021843,.050000001,.091215372,1,1,0,190.21843
73971,.098453008,.048099846,.14710249,3,0,0,
73972,.16295788,.20080109,.24387686,1,1,0,1629.5787
73973,.079894632,.096332766,.11250874,3,1,0,798.94635
73974,.24814662,,,3,1,0,2481.4663
73975,.12322625,.175,.19459829,1,1,0,1232.2625
73976,.19445738,.155,.11009831,3,0,0,
73977,.04086785,.01959,.091662265,3,0,0,
73978,.14784384,.1023111,.086849734,2,0,0,
73979,.028476954,.025922611,.018476564,1,1,0,284.76953
73980,.14566725,.18906629,,2,1,0,1456.6726
73981,.26267496,.16249999,,3,0,1,
73982,.060171179,.12924446,.10746677,3,1,0,601.71179
73983,.30812439,.16436124,.1443328,1,0,0,
73984,.033221759,.019674484,.020704841,3,0,0,
73985,.066677317,.086538896,.11048803,3,1,0,666.77319
73986,.067423321,.098585054,.12668417,3,1,0,674.23322
73987,.023451548,.032499999,.092874095,2,0,0,
73988,.019316634,.01959,.0039861454,2,0,0,
73989,.029338762,.01959,.0969484,3,0,1,
73990,.21900369,.30000001,.13415825,3,0,1,
73991,.10130531,.10029993,.093789168,1,1,0,1013.053
73992,.055814907,.087499999,.062384788,3,0,0,
73993,.23306286,.1725,,2,0,0,
73994,.018322688,.01959,.096502244,2,0,0,
73995,.033047285,.023366988,.015980257,3,0,0,
73996,.14379616,.098955221,,3,0,0,
73997,.4258343,,.18873261,1,0,1,
73998,.055914838,.096758112,.10485591,3,1,0,559.14838
73999,.050799526,.058878127,.02255903,3,0,0,
74000,.14035501,.14,,2,0,0,
74001,.059751853,.1125,.10313826,1,1,0,597.51855
74002,.09386836,.1541225,,3,1,0,938.68359
74003,.18267803,.14503254,.10069451,2,0,0,
74004,.29301929,.1825,.23180112,2,0,1,
74005,.078226574,.087113552,.10853296,3,1,0,782.26575
74006,.01757659,.01959,.092313245,3,1,0,175.7659
74007,.17899415,.1661852,.23672006,1,1,0,1789.9415
74008,.070120551,.093490176,.14692253,3,1,0,701.20551
74009,.059832372,.052907985,.048766639,3,0,0,
74010,.13829596,.21518795,.13969849,1,1,0,1382.9596
74011,.1350957,,,2,1,0,1350.957
74012,.044355545,.082500003,.094887458,1,1,0,443.55545
74013,.15465555,.079999998,.1637425,1,0,0,
74014,.059664279,.115,.051959038,2,0,0,
74015,.07299047,.145,.13827027,3,1,0,729.90472
74016,.18908586,.16413926,,1,0,0,
74017,.017668901,.01959,.0066299061,3,0,0,
74018,.029431358,.045000002,.0036765253,1,0,0,
74019,.21212094,,,3,1,0,2121.2095
74020,.08802253,.058556642,.13134624,3,0,1,
74021,.068590432,.089159101,.11120955,2,1,0,685.9043
74022,.21530211,.22737519,.14160661,2,0,0,
74023,.077264331,.07583724,.14476442,3,0,0,
74024,.121813,.093108401,.10507173,2,0,0,
74025,.31237844,.18899193,.14240092,1,0,0,
74026,.026401613,.01959,.014685534,2,0,0,
74027,.10115743,.1348516,.11449872,2,1,0,1011.5743
74028,.027904339,.032499999,.0072244457,2,0,0,
74029,.31405652,.24250001,,2,0,1,
74030,.36487946,,,2,1,0,3648.7947
74031,.1956348,.09389507,.086679794,3,0,0,
74032,.029598761,.01959,.097811304,2,0,0,
74033,.096456155,.077500001,.10054749,2,0,0,
74034,.087208405,.1425,.12149325,2,1,1,-10000
74035,.044452887,.047006141,.03210745,1,1,0,444.52887
74036,.018244015,.032499999,.091423579,2,0,0,
74037,.056027405,.092233852,.051175836,3,0,0,
74038,.050346058,.077500001,.10029799,2,1,0,503.46057
74039,.1018086,.092664152,.13978791,3,0,0,
74040,.02838352,.020232718,.022355173,1,1,0,283.83521
74041,.029096194,.052499998,.022422014,1,1,0,290.96194
74042,.055816732,.077500001,.10382163,1,1,0,558.1673
74043,.16058373,.18195994,.27325603,2,1,1,-10000
74044,.037131965,.019713055,.024908178,2,0,0,
74045,.15001321,.12493013,,2,0,1,
74046,.13865344,.088809229,,1,0,0,
74047,.072489411,.045863848,.11745979,2,0,0,
74048,.20250259,.17062731,,2,0,0,
74049,.16832396,.19499999,,3,1,0,1683.2396
74050,.24401383,.16249999,.16870634,3,0,0,
74051,.20924443,.13249999,,1,0,0,
74052,.018131468,.0275,.0047491714,1,1,0,181.31468
74053,.12471961,.235,.11466851,2,0,0,
74054,.046901118,.029468339,.09308517,1,1,0,469.01117
74055,.057778522,.024043631,.092767201,2,0,0,
74056,.039801903,.035818148,.1083319,2,0,0,
74057,.063584462,.1275,.11708336,3,1,0,635.8446
74058,.34717554,,.35300672,2,1,0,3471.7554
74059,.20556036,.24250001,,1,1,0,2055.6035
74060,.22099762,.19499999,.18331274,2,0,0,
74061,.20565054,,,2,1,0,2056.5054
74062,.3572433,,.64785445,3,1,0,3572.4331
74063,.083088167,.17749999,.18515486,3,1,0,830.88165
74064,.13360111,,.28886408,1,1,0,1336.0111
74065,.096163884,.11034231,,3,1,0,961.63885
74066,.033174925,.07,.096020997,2,1,0,331.74924
74067,.017263759,.029999999,.091160089,2,0,0,
74068,.45879999,,.15943566,3,0,1,
74069,.30383348,.19687565,,1,0,0,
74070,.16089827,,.37134793,3,1,0,1608.9827
74071,.087514915,.18736181,.085124351,2,0,0,
74072,.031575236,.039999999,.012466681,3,0,0,
74073,.16416235,.16418818,.25201663,1,1,0,1641.6235
74074,.12127802,.1175,.11214955,1,1,1,-10000
74075,.073735714,.13801736,.077695571,2,1,0,737.35712
74076,.11630336,.1137007,.089469954,3,0,0,
74077,.050433587,.087499999,.044844769,3,0,0,
74078,.31674805,,,2,1,0,3167.4805
74079,.17264822,.1729141,.2195217,1,1,0,1726.4822
74080,.11890473,.1075,.12438881,2,0,0,
74081,.066322163,.077500001,.035505034,3,0,0,
74082,.096203417,.14,.087449878,2,0,0,
74083,.13674405,.1875,,3,1,0,1367.4406
74084,.19756852,.12052576,.2166189,2,0,1,
74085,.039690923,.047499999,.022698827,3,0,0,
74086,.033489291,.055,.099239834,2,1,0,334.89291
74087,.057218898,.039999999,.097999774,2,0,0,
74088,.15403636,.16093862,.14240092,3,0,1,
74089,.017263759,.01959,.0043031001,1,1,0,172.63759
74090,.086917005,.045859341,.11616508,1,0,0,
74091,.14942555,.16249999,.13131538,2,0,0,
74092,.050441228,.05292866,.098612957,3,1,0,504.41229
74093,.040358067,.064999998,.021946868,2,0,0,
74094,.051155902,.047499999,.0146502,1,0,0,
74095,.24810991,,.27879333,2,1,1,-10000
74096,.16250031,.115,.13751939,2,0,0,
74097,.18854162,.22667469,.18450914,1,1,1,-10000
74098,.31652495,.1873357,.19975482,1,0,0,
74099,.14863859,,.14338869,2,0,0,
74100,.087300636,.1375,.13255294,2,1,0,873.00635
74101,.018823929,.01959,.0063317893,2,0,0,
74102,.16894929,.18210474,.13188058,3,0,0,
74103,.19429927,.10396025,,1,0,0,
74104,.034443896,.024580901,.014610839,3,0,0,
74105,.29647961,.2775,.30441812,3,0,0,
74106,.23306286,,,3,1,1,-10000
74107,.076912411,.082500003,.10266475,1,1,0,769.12408
74108,.47302634,.30000001,,2,0,0,
74109,.20661491,.2,.1396289,3,0,0,
74110,.46736318,,,2,1,1,-10000
74111,.065443031,.045878541,.073625401,3,0,0,
74112,.36487946,.22,,3,0,0,
74113,.34056121,,.25249618,3,0,0,
74114,.026724659,.055,.091770731,3,1,0,267.24658
74115,.061850142,.055,.011775748,1,0,0,
74116,.060043991,.048344985,.11769612,1,1,0,600.43988
74117,.1045145,.1675,,3,1,0,1045.145
74118,.15603529,.30000001,.16035391,2,1,0,1560.3529
74119,.04083474,.043629497,.015834648,2,0,0,
74120,.06233507,.11,.072569259,2,1,0,623.35071
74121,.06799601,.094999999,.081945859,2,1,1,-10000
74122,.13246307,.1050033,.11235608,2,0,0,
74123,.031562429,.0425,.0067176064,2,0,0,
74124,.21008363,.1925,,3,0,0,
74125,.10812812,.19598296,,3,1,0,1081.2813
74126,.3612673,,.32162967,2,0,0,
74127,.056491442,.085000001,.093371712,3,1,0,564.91443
74128,.058308091,.092500001,.10566095,1,1,0,583.08093
74129,.22677837,.23379435,,1,1,0,2267.7837
74130,.16968784,.2016709,,1,1,1,-10000
74131,.23489508,.185,,3,0,0,
74132,.56727898,,.30442372,3,0,1,
74133,.027327023,.039999999,.0042443438,3,0,0,
74134,.24995138,,,2,1,0,2499.5137
74135,.3612673,,,1,1,0,3612.6731
74136,.093455926,.041701492,.050105285,1,0,0,
74137,.18165751,.20999999,,3,1,0,1816.5751
74138,.034865782,.01959,.0090249339,3,0,0,
74139,.052610014,.15000001,.099222161,3,1,0,526.10016
74140,.43004626,,.31721529,1,0,1,
74141,.070640787,.048513297,.053030159,2,0,0,
74142,.017581603,.029999999,.090924263,1,1,0,175.81602
74143,.12026982,.072499998,,3,0,1,
74144,.3572433,,.6328299,3,1,1,-10000
74145,.19602884,,.21014202,2,1,0,1960.2885
74146,.23809572,,.14068399,2,0,0,
74147,.028998993,.01959,.021729073,3,0,0,
74148,.054357469,.043888394,.031609986,2,0,0,
74149,.016344214,.01959,.092359826,3,1,0,163.44214
74150,.018969622,.01959,.0063497364,2,0,0,
74151,.13366854,.15711528,.14464356,3,0,0,
74152,.14065558,.1375,.13410905,2,0,0,
74153,.035510335,.052499998,.093994118,3,1,0,355.10336
74154,.018308101,.035,.0029749065,1,1,0,183.08101
74155,.032616902,.01959,.096421525,1,1,0,326.16901
74156,.2320313,,.14508556,2,0,0,
74157,.14968364,.15600261,.14326644,2,0,0,
74158,.068474829,.11850787,.11458844,2,1,0,684.74829
74159,.10142454,.10721011,.13524806,3,1,0,1014.2454
74160,.17663179,.1125,.12964469,2,0,0,
74161,.017263759,.0275,.09167897,2,0,0,
74162,.074383944,.048729163,,2,0,0,
74163,.077790365,.059999999,.11024072,1,1,0,777.90363
74164,.14864191,.105,.15120658,1,0,0,
74165,.041822936,.037154738,.021113526,2,0,0,
74166,.042920649,.028715931,.032873034,1,1,0,429.20648
74167,.10349702,.0625,.1092433,1,0,0,
74168,.10074463,,.13874461,2,1,0,1007.4464
74169,.076140814,.091539957,.12989445,1,1,0,761.40814
74170,.056399226,.1,.099514499,1,1,0,563.99225
74171,.03889934,.092500001,.03649608,3,0,0,
74172,.036188293,.020983735,.10335305,1,1,0,361.88293
74173,.069981955,.096491322,.13014671,1,1,0,699.81958
74174,.14287765,.1525,.14111871,2,0,1,
74175,.017738426,.025,.093299359,2,0,0,
74176,.29686567,,.14872371,1,0,0,
74177,.032451704,.023004455,.09398564,3,0,0,
74178,.11973206,.2075,.1522903,3,1,1,-10000
74179,.16058373,.18437915,,3,1,0,1605.8374
74180,.023169868,.050000001,.0037530756,1,1,0,231.69867
74181,.064795412,.044703737,.1085963,3,0,0,
74182,.022410477,.050000001,.012042974,2,0,0,
74183,.067598879,.047804371,.11335759,2,0,0,
74184,.032241274,.01959,.0070591797,3,0,0,
74185,.20250259,.17664146,,3,0,1,
74186,.044729821,.050000001,.021640057,2,0,0,
74187,.016271194,.01959,.0061885105,3,0,0,
74188,.031961393,.01959,.090866208,1,1,0,319.61392
74189,.21203111,.21250001,,1,1,0,2120.311
74190,.10610618,.17749999,.12769759,2,1,0,1061.0619
74191,.073582537,.094999999,.11105578,1,1,0,735.82538
74192,.13120629,.1171881,.14237872,1,1,0,1312.0629
74193,.18492416,.18309629,.12591988,1,0,1,
74194,.027402487,.075000003,.016319491,1,1,0,274.02487
74195,.017709907,.01959,.092617914,1,1,0,177.09908
74196,.06759347,.072499998,.093449727,2,0,0,
74197,.2349803,,.15556379,2,0,0,
74198,.044906147,.047127869,.016212096,2,0,0,
74199,.16049835,.17749999,.19500363,3,1,0,1604.9835
74200,.10167321,.14,.11721575,3,0,0,
74201,.16792847,.2375,.13810994,2,0,0,
74202,.18769579,.2237131,.10535388,3,0,0,
74203,.11676651,.094764128,.12825753,2,0,0,
74204,.069149032,.046752151,,2,0,0,
74205,.096059322,.1575,.20665529,3,1,0,960.5932
74206,.034369465,.082500003,.09319903,1,1,0,343.69464
74207,.083581969,.091142178,.12980384,1,1,0,835.8197
74208,.065828957,.055,.11931546,3,0,0,
74209,.05548932,.072573893,.036574561,1,1,0,554.89319
74210,.1039653,.19798665,.10564096,2,1,0,1039.653
74211,.16058373,.17725635,.1695058,2,0,0,
74212,.29686567,.19060421,,2,0,0,
74213,.022440992,.01959,.011861959,1,1,0,224.40993
74214,.057987567,.082500003,.11839843,2,1,0,579.87567
74215,.062593207,.1125,.03612509,2,0,0,
74216,.19331393,.22083752,,3,1,0,1933.1393
74217,.1578728,.17,.14772046,1,1,0,1578.7279
74218,.24877615,.22844273,.16311775,2,0,1,
74219,.070658095,.095817529,.081200726,3,0,0,
74220,.19607289,.18224436,,2,0,1,
74221,.043373019,.087499999,.020502679,2,0,1,
74222,.09009847,.1025,.074231252,3,0,0,
74223,.16674551,.18082787,.1199971,3,0,0,
74224,.20449495,.18745819,,1,1,0,2044.9496
74225,.018535174,.01959,.091476873,1,1,0,185.35175
74226,.057805236,.094942488,.040436629,2,0,0,
74227,.19148584,.22,,1,1,0,1914.8584
74228,.091070987,.1075,.04975694,2,0,0,
74229,.041648149,.085000001,.096727893,2,1,0,416.48151
74230,.16881074,,.20040798,3,1,0,1688.1074
74231,.22375941,.22,,1,1,0,2237.5942
74232,.24974446,,,1,1,1,-10000
74233,.01860988,.0275,.0060416004,2,0,0,
74234,.026560184,.01959,.094224215,2,0,0,
74235,.1984583,.11293191,,1,0,0,
74236,.10891241,.17036882,.16537121,2,1,0,1089.124
74237,.027744686,.01959,.006419085,1,0,0,
74238,.022893168,.045000002,.0056003435,1,1,0,228.93169
74239,.051029209,.079999998,.050944317,2,0,0,
74240,.16990355,.2375,,1,1,0,1699.0355
74241,.040420834,.020210292,.016481496,3,0,0,
74242,.17520195,.098938666,,3,0,0,
74243,.073769055,.044027843,.080929741,2,0,0,
74244,.15425378,.088114537,.1435681,3,0,0,
74245,.10099022,.155,,1,1,0,1009.9022
74246,.098385617,.18891463,,1,1,0,983.8562
74247,.016226053,.01959,.091528147,3,1,0,162.26053
74248,.16416235,,.14642991,3,0,0,
74249,.15875696,.19750001,.11991999,1,0,0,
74250,.031391248,.024368662,.094015874,3,0,0,
74251,.020812761,.032499999,.093343921,1,1,0,208.12761
74252,.098797426,.15554199,.13524041,2,1,0,987.97424
74253,.082774386,.205,.080280229,1,1,0,827.74384
74254,.18483916,.094999999,.11421434,3,0,0,
74255,.16577113,,.25573117,2,1,1,-10000
74256,.073885486,.13500001,.081204347,1,1,0,738.85486
74257,.21235742,.16,.12482713,2,0,0,
74258,.07000494,.0625,.11381747,2,0,0,
74259,.11746554,.10682554,.13597152,1,1,0,1174.6554
74260,.11527348,.13249999,.061770815,2,0,0,
74261,.16990355,.20606147,,2,1,0,1699.0355
74262,.092350259,.1525,.11683574,2,1,0,923.50262
74263,.1201607,.29750001,,2,1,0,1201.6069
74264,.078858376,.1025,.098912768,3,1,0,788.58374
74265,.1314384,.2025,,3,1,1,-10000
74266,.1591583,.22750001,,2,1,0,1591.583
74267,.038908783,.07,.10181294,3,1,0,389.08783
74268,.21096468,.2175,.29240811,2,0,1,
74269,.040141646,.031945817,.10075694,2,0,0,
74270,.17634653,,,1,1,1,-10000
74271,.047598023,.077500001,.032303043,3,0,0,
74272,.025865247,.045000002,.010237123,1,1,0,258.65247
74273,.16305418,.27250001,,1,1,0,1630.5419
74274,.13733432,.20999999,.14609632,1,1,1,-10000
74275,.16295788,.17991939,,1,1,1,-10000
74276,.13175516,.15668559,.12389379,1,1,1,-10000
74277,.097908422,.1130737,.14111871,3,1,0,979.08423
74278,.083804987,.1175,.079065979,3,0,0,
74279,.23922931,.1725,.15943566,2,0,1,
74280,.2148506,.1075,,1,0,0,
74281,.016152244,.029999999,.092313245,1,1,0,161.52245
74282,.17488898,,,1,1,0,1748.8899
74283,.094584331,.1125,.1076823,3,0,0,
74284,.17527288,.17815398,.31544566,1,1,0,1752.7288
74285,.68704498,.25999999,,1,0,0,
74286,.02704801,.047499999,.010438311,1,1,0,270.4801
74287,.3612673,,,2,1,0,3612.6731
74288,.045796361,.077500001,.096869685,1,1,0,457.96362
74289,.16968784,.18000001,.16906857,3,0,0,
74290,.036339615,.0625,.029684765,2,0,0,
74291,.047389809,.077500001,.037861332,2,0,0,
74292,.034358606,.07,.096712887,3,1,0,343.58606
74293,.17438097,.1089457,.23701078,1,0,1,
74294,.039299015,.085000001,.094638407,1,1,0,392.99014
74295,.12532018,.1075,.099666566,3,0,0,
74296,.020631609,.01959,.092610344,1,1,0,206.3161
74297,.15540606,.12,.10983144,2,0,0,
74298,.3725177,.205,.18110077,2,0,0,
74299,.1660828,.17222208,.10911524,2,0,1,
74300,.19602884,.2186801,,2,1,0,1960.2885
74301,.23052323,,,2,1,1,-10000
74302,.20250259,.19750001,,2,0,0,
74303,.22389168,.19750001,.18160407,1,0,0,
74304,.26423705,,,1,1,0,2642.3704
74305,.13097279,.17579107,,1,1,0,1309.7279
74306,.11955143,.11162108,.11976428,3,0,0,
74307,.063958906,.086584926,.12358782,3,1,0,639.58905
74308,.10966934,.16,,1,1,0,1096.6934
74309,.037647191,.064999998,.093983218,1,1,0,376.47192
74310,.18618062,.082500003,.056181982,1,0,0,
74311,.092295125,.15401554,.13063808,3,1,0,922.95123
74312,.056331027,.087834187,.10918564,3,1,1,-10000
74313,.10302106,.098163098,.12991051,3,0,0,
74314,.19095355,.21980602,,3,1,0,1909.5355
74315,.25994399,.29499999,,3,1,0,2599.4399
74316,.02979634,.067500003,.029718539,3,0,0,
74317,.13897201,.15350394,.14149724,2,0,0,
74318,.076293595,.1125,.054785937,2,0,0,
74319,.019860284,.021962067,.0085836081,1,1,0,198.60284
74320,.15039518,.18836133,.14778814,3,0,0,
74321,.018739151,.021008885,.092188336,2,0,0,
74322,.048629556,.030708263,.022846118,2,0,0,
74323,.084532492,.04279089,.049472749,3,0,0,
74324,.10298603,.18507819,.14681649,1,1,0,1029.8604
74325,.08429037,.050322194,.14540109,2,0,0,
74326,.15753177,.29249999,,1,1,0,1575.3176
74327,.22960134,.18411535,.26657078,2,0,1,
74328,.11529068,.20749742,.104518,1,1,0,1152.9067
74329,.090532579,.125,,1,1,0,905.32581
74330,.041068323,.01959,.092613816,3,0,0,
74331,.035460621,.022344433,.094660409,3,0,0,
74332,.13750134,.1614138,.091106184,2,0,0,
74333,.021306433,.022954067,.0074589155,1,1,0,213.06433
74334,.019590087,.01959,.0066299061,3,0,0,
74335,.033384975,.020007323,.10479897,2,0,0,
74336,.10171261,.125,.14914092,3,1,0,1017.1262
74337,.11479215,.1225,.070461087,2,0,0,
74338,.098891184,.097499996,.17014918,3,0,1,
74339,.016322017,.01959,.092313245,2,0,0,
74340,.076846004,.057484444,.10132667,2,0,1,
74341,.35313833,,,2,1,1,-10000
74342,.28410313,.097499996,.11693797,2,0,0,
74343,.060369808,.1025,.05825014,1,1,0,603.69806
74344,.16790025,.1825,,3,1,0,1679.0024
74345,.030897386,.01959,.023072951,2,0,0,
74346,.35088515,.28749999,,1,0,0,
74347,.13719985,.17582378,.14068525,1,1,0,1371.9985
74348,.017804043,.025,.0042040558,2,0,0,
74349,.048629556,.024800096,.10553321,1,0,0,
74350,.039327607,.01959,.095166311,1,1,0,393.27606
74351,.029870868,.01959,.090918578,1,1,0,298.70868
74352,.41105714,.19,.16743223,3,0,0,
74353,.12362231,.1708495,.07041055,1,0,0,
74354,.27019766,.2075,.1826413,2,0,0,
74355,.13878545,.18505251,.10902797,2,0,0,
74356,.30117285,.175,.24693623,1,0,1,
74357,.11955143,.19524679,.10450791,1,1,0,1195.5143
74358,.2156893,.17012461,.13328296,2,0,1,
74359,.155067,,.2139295,3,1,0,1550.6699
74360,.13412336,.16702433,,2,1,0,1341.2335
74361,.076294832,.1,.10660995,2,1,0,762.9483
74362,.036086902,.026796088,.018585522,3,0,0,
74363,.033099882,.067500003,.11170108,1,1,0,330.99881
74364,.21923885,.25749999,.12595977,1,0,0,
74365,.21675028,.2271011,,1,1,1,-10000
74366,.028918384,.01959,.013887789,1,1,0,289.18384
74367,.30812439,.1675,.17006068,3,0,1,
74368,.15137105,.13,.1203813,1,0,0,
74369,.038035754,.024190849,.019392919,3,0,0,
74370,.037750393,.045302041,.099977918,3,1,0,377.50394
74371,.047868185,.024460532,.099230431,3,0,0,
74372,.047244553,.075000003,.033151932,2,0,0,
74373,.18615003,.2025,,3,1,0,1861.5002
74374,.45249313,,,3,1,0,4524.9312
74375,.10443314,.11497226,,2,0,0,
74376,.15359379,.16484083,,2,0,0,
74377,.44569236,.2525,.2327036,2,0,1,
74378,.059609711,.085000001,.09114185,3,1,0,596.09711
74379,.065926716,.090000004,.10687459,3,1,0,659.26715
74380,.14978908,.1275,.089508779,3,0,0,
74381,.017485661,.01959,.09076304,3,1,0,174.85661
74382,.24375871,.30000001,.34338018,1,1,0,2437.5872
74383,.26682782,.2775,.28143328,2,0,0,
74384,.047070861,.052499998,.099045791,3,1,0,470.70862
74385,.082284018,.047439303,.0984952,2,0,0,
74386,.038105745,.059999999,.09373682,3,1,0,381.05743
74387,.1137185,,.13576323,1,1,0,1137.1851
74388,.24505009,.22333249,.18461548,3,0,0,
74389,.089357235,.09480802,.13724436,3,1,0,893.57233
74390,.21131687,.23,.27020022,2,0,0,
74391,.044729821,.020622162,.032841899,3,0,0,
74392,.13412336,.16451359,.23914418,2,1,0,1341.2335
74393,.03065984,.01959,.095013693,1,1,0,306.59839
74394,.028637506,.01959,.026186222,1,1,0,286.37506
74395,.3612673,,.21286708,3,0,0,
74396,.16441402,,.24956633,3,1,0,1644.1401
74397,.32603616,.20506342,.20877348,1,0,0,
74398,.017709907,.01959,.091014601,2,0,0,
74399,.018753992,.0275,.0029978536,3,0,0,
74400,.088088632,.092500001,,1,1,0,880.88629
74401,.098080531,.102883,.10321315,1,1,0,980.8053
74402,.18607709,.115,.11615516,3,0,0,
74403,.12942952,.20031841,.12829959,3,0,1,
74404,.12047884,.15000001,.066428512,3,0,0,
74405,.16058373,.18000001,.13878693,2,0,0,
74406,.14874561,.16595833,.12693265,1,0,0,
74407,.16589551,.30000001,,2,1,0,1658.9551
74408,.17899415,.1425,,1,0,0,
74409,.18814944,.2325,,1,1,0,1881.4944
74410,.020508546,.01959,.0059808795,2,0,0,
74411,.29686567,.25,.2195217,1,0,0,
74412,.29128668,.072499998,.1370298,2,0,0,
74413,.047182567,.024534898,.093036436,1,0,0,
74414,.043978076,.021043999,.013467026,3,0,0,
74415,.16586369,,.18331274,1,1,0,1658.637
74416,.14762457,.14749999,.099668458,1,0,0,
74417,.065026253,.097630635,,2,1,0,650.26251
74418,.042734105,.026126901,.096129164,3,0,1,
74419,.03159174,.01959,.022027299,1,1,0,315.91739
74420,.21240021,.23481056,,1,1,1,-10000
74421,.060365882,.090807192,.11465219,3,1,0,603.65881
74422,.11351418,.1,.097610638,3,0,0,
74423,.11877013,.1875,.07381165,3,0,0,
74424,.10279992,.094393268,.099132627,2,0,0,
74425,.17600815,.23,,2,1,0,1760.0815
74426,.050304763,.01959,.015588743,1,0,0,
74427,.077360384,.094726287,.10459785,3,1,0,773.60382
74428,.076484278,.098966479,.16583158,3,1,1,-10000
74429,.089280263,.04706315,.055768482,2,0,1,
74430,.1553899,.096379392,.07819894,2,0,1,
74431,.046212889,.023223231,.024786985,3,0,0,
74432,.40452564,.1725,,2,0,0,
74433,.061750811,.1,.11013001,2,1,0,617.50812
74434,.055581316,.020865142,.025072053,3,0,0,
74435,.032567207,.02655826,.092625275,1,1,0,325.67206
74436,.1042767,.16124149,.088335305,2,0,0,
74437,.019017605,.023035182,.091680154,3,1,0,190.17606
74438,.19258861,.15651715,.16054149,3,0,0,
74439,.090297945,.1225,.063878492,3,0,1,
74440,.079307944,.10657657,.11063743,3,1,0,793.07941
74441,.39808899,,.25723451,3,0,0,
74442,.110169,.1525,.037443697,2,0,0,
74443,.079070143,.1725,.050070371,1,0,0,
74444,.1578728,.1525,.17001739,3,0,0,
74445,.05990611,.044849914,.10149017,1,1,0,599.0611
74446,.15043487,.13500001,.12768137,1,0,0,
74447,.03014629,.01959,.020380983,3,0,0,
74448,.20661491,.18000001,.15600933,2,0,0,
74449,.20335902,.215,.12502041,2,0,0,
74450,.043043677,.090000004,.039849672,1,1,1,-10000
74451,.24907394,.19371289,.18538809,3,0,1,
74452,.41105714,.17067824,.41551676,1,0,0,
74453,.040753089,.050384633,.098477252,2,0,0,
74454,.10409332,.10248405,.073716119,2,0,1,
74455,.040755417,.032247867,.11624913,2,0,0,
74456,.042734105,.019978672,.099587105,2,0,0,
74457,.08187899,.105,.064892717,1,1,0,818.78992
74458,.0900466,.15840961,.13390143,1,1,0,900.466
74459,.12994426,.12,.10840597,2,0,0,
74460,.081710927,.16068555,.088091344,2,1,0,817.10925
74461,.086190701,.105,.10292393,2,0,0,
74462,.024395429,.01959,.097147606,3,0,0,
74463,.26101741,.20999999,.22014771,2,0,0,
74464,.26101741,.30000001,,2,1,0,2610.1741
74465,.1172175,.062028076,.10512785,2,0,0,
74466,.24371384,,.18025412,2,0,0,
74467,.11817311,.10086439,,3,0,0,
74468,.050826542,.050194487,.11466152,1,1,0,508.26541
74469,.31500721,.145,,1,0,0,
74470,.016370112,.01959,.0053844941,1,1,0,163.70113
74471,.12075802,.15297219,.059742626,3,0,0,
74472,.090800628,.09358076,.10335784,3,0,0,
74473,.095062219,,.12193783,1,1,0,950.62219
74474,.19001377,.094999999,.12780248,3,0,0,
74475,.13684121,.17147589,,1,1,0,1368.4121
74476,.1578728,.19499999,.13685049,2,0,0,
74477,.17737727,.1225,.065970808,1,0,0,
74478,.25573882,,.11842825,3,0,0,
74479,.036301568,.02348201,.039503697,1,1,0,363.01569
74480,.099734284,.11,.12017076,1,1,0,997.34283
74481,.23507623,,.26051247,3,1,0,2350.7625
74482,.17730919,.1184463,,2,0,0,
74483,.064711884,.07,.053125657,3,0,0,
74484,.26718226,.2175,,1,0,0,
74485,.16503088,.2375,,1,1,0,1650.3088
74486,.20294462,.15000001,,1,0,0,
74487,.4258343,,.30442372,3,0,0,
74488,.075387307,.096350417,.097563535,3,1,0,753.87305
